user_name,tweets
Ahmed Khan,"Quote Tweet
Dr.Sara #FreeKashmir
@immorternal1
 · Oct 30
Replying to @AhmedEjazTanoli @Asad_Umar and 5 others
نیازی فرمارہے ہیں کہ اسد عمر  @Asad_Umar  کے باپ جنرل عمر کی آرمی نے بنگلہ دیش میں بچوں اور عورتوں کو ذبح کیا۔ اور اب  وہی بلوچستان میں دہرایا جا رہا ہے۔"
Ijaz Ahmad,"جہاں تک ھماری پاک فوج کی بات ھےاس میں کوئی شک نہیں کہ ملک کی خاطرقربانیاں دیں 
لیکن اس محکمےکاسیاست سےبھی تعلق نہیؔ ھوناچاہیےپاکستان کےآئین اورھماری بہادرفوج کی حلف براداری کےمطابق
اورجہاں تک نوازشریف بھگوڑےکی بات ھےاوراسکےحواری ایازصادق خواجہ آصف وغیرہ یہ غداروطن ھیں بھگوڑےھیں"
Farooq,"Quote Tweet
Ans Hafeez
@AnsHafeez
 · Oct 29
تہمت لگا کے ماں پہ جو دشمن سے داد لے
ایسے سخن فروش کو مر جانا چاہئے"
Naumaan Hassan,"سہی نہیں صحیح۔
صحیح سچ یہ ہے نواز شریف کے لئے اسٹیبلشمنٹ مے آئی جے آئی بنوائی اور نواز شریف نے اس میں کروڑوں ہڑپ کئے اور پھر کروڑوں سے بات اربوں تک پہنچی۔
دوسرا سچ کہ نواز شریف نے 2013 کا الیکشن افتخار چودھری کی ملی بھگت سے آر اوز کے ذریعے جیتا اور فوج نہ 2013 میں تھی نا 2018 میں"
Zeeshan Tariq,"Quote Tweet
Siasat.pk
@siasatpk
 · Oct 30
""حکومت کی کوشش ہے کہ فوج اور اپوزیشن میں تصادم ہو، اس گھٹیا مقصد کو حاصل کرنے کیلئے ۔۔۔""- رانا ثناء اللہ نے ایاز صادق کے بیان کا ذمہ دار بھی وزیراعظم عمران خان کو قراردیدیا

#AyazSadiq #PMImranKhan #ranasanaullah #PMLN #PTIGovernment

https://siasat.pk/forums/threads/rana-sana-blames-imran-khan-govt-for-ayaz-sadiqs-statement.770089/…"
مبین اللہ بٹ,"Quote Tweet
Jhoot Such
@JhootSuch
 · Oct 30
یاد کریں
آصف علی زرداری نے کہا تھا کہ ن لیگ سکیورٹی رسک ھے۔ twitter.com/AbidaNasreen12…"
طلبا تحریک پاکستان,"Quote Tweet
Gul Bukhari
@GulBukhari
 · Oct 30
ہاں بھئی کدھر ہیں @OfficialDGISPR صاحب ؟ سب آپ کو اور اور فوج میں ہر سطح پر غم و غصہ کی لہر کو ڈھونڈ رہے ہیں ۔"
طلبا تحریک پاکستان,"Quote Tweet
Gul Bukhari
@GulBukhari
 · Oct 30
ہاں بھئی کدھر ہیں @OfficialDGISPR صاحب ؟ سب آپ کو اور اور فوج میں ہر سطح پر غم و غصہ کی لہر کو ڈھونڈ رہے ہیں ۔
0:39
15.3K views"
Mureed,"بیان بازی اپوزیشن کر رہی فوج کے خلاف 
پاکستان سے دشمنی پہلے بھی اپوزیشن نے کی تھی لوٹ مار کر کے اقتدار کے دور میں
اب پاکستان سے دشمنی اداروں اور فوج پر حملے کر کے کر رہی ہے
ہر طرح اپوزیشن ہی پاکستان کی دشمن ہے"
WAQAS RIAZ,یہ فوج پنجاب کی نہیں ذاتی مفاد کی ہے
sabanaz,"Quote Tweet
sabanaz
@sabanaz64448342
 · Oct 30
سبحان اللہ
سیاست اب ذاتی دشمنی کی حدوں میں داخل ہوچکی ہےمان لیتےہیں‘دشمنیاں پہلےBتھیں،اس ملک نےان دشمنیوں کی بہت بڑی قیمت چکائی‘ لیکن جو دشمنیاں عمران خان اورشریف خاندان کےدرمیان پیدا ہو رہی ہیں ان کی قیمت کا اندازہ آنے والے برسوں میں ہی لگایا جا سکے گا۔
https://dunya.com.pk/index.php/author/rauf-klasra/2020-10-30/32929/83679462…"
Arslan Majid,"ان لوگوں کو نی پتا ہر ریاست کی اپنی حرکیات ہوتی ہیں،فوج کو اب ان چند دنوں کی گفتگو سے ان قسم کے لوگوں کی حرکیات سمجھ لینی چاہئیں۔
Agenda Pakistan 19 Oct 2020"
PrinZofPakistan,سر آپ ایکس مین کلب میں آرمی آفیشلز تک عوام کے  جذبات پہنچائیں۔ فوج کے خلاف بولنے پر قانون موجود ہونے کے باوجود پاک فوج ایسے عناصر کے خلاف کاروائی کیوں نہہیں کرتی؟ صرف ایک دو کو پکڑ کر اس کے انجام تک پحنچائیں یقین مانیں پھر نا کوئی حامد میر جیسا صحافی بھونکے کا اور  گا سیاستدان۔
Dr.Tanveer Iqbal,"سزائے موت
100%
لمبے عرصے کی قید
0%
8 votes · Final results"
Kohati,سائیں ان رافضیوں کو اجازت کی ضرورت نہی کیونکہ حکومت ان کی فوج ان کی رینجرز ان کی پولیس ان کی
Farooq,قانون کو چھوڑیں قانون پہلے کون سے تیر مار لیے ہیں ۔ فوج کے لیے پاکستانی عوام کو باہر نکلنا چاہیے اور ایاز صادق کی اینٹ سے اینٹ بجھا دے۔ مگر پاکستانی عوام بھی بھوسا ہے۔
Tanveer Ahmad,میر ایاز صادق صاحب کلبوشن کو واپس بھجنے کی اجازت کب دے رہی ہے پٹواری قوم۔ پاکستان فوج ان کا آپریشن کرے جلد سے جلد یہ باغی اور غدار جانور ہیں
"عدنان حسین کھوکھر
(ISPR)",تمہاری چیخیں دیکھ کر لگتا ھے کہ فوج نے ڈنڈا صحیح جگہ تن دیا ھے
منصور عباسی,انڈین طیارہ گرانا اور ابھینندن کو پکڑنا پاک فوج کا بہت بڑا کارنامہ ہے جس پر ہر پاکستانی فخر کرتا ہے باقی ایاز صادق جیسے میر صادق  ہزاروں پیدا ہوتے ہیں لیکن حسن صدیقی جیسا بیٹا ماں کبھی کبھی پیدا کرتی ہے ہمیں اپنی فوج پر فخر ہے
Siasat.pk,"Rana Sana blames Imran Khan Govt for Ayaz Sadiq's statement
siasat.pk"
"عدنان حسین کھوکھر
(ISPR)","Quote Tweet
Gul Bukhari
@GulBukhari
 · Oct 30
#غصہ_کے_ماموں_جان آئین سے غداری کر کہ، نمائندہ حکومت کو گرا کہ، جمہوریت کا چہرہ مسخ کر کہ، مسخروں کو مسلط کرنے کا نتیجہ تو نظر آ رہا ہو گا؟"
ALAM KHAN (PTI),"Quote Tweet
The Hindu
@the_hindu
 · Oct 29
Chinese troops have further transgressed into Indian territory and occupied positions in Finger 2 and 3 of the north bank of Pangong Tso (lake), former #BJP Member of Parliament Thupstan Chhewang, who represented #Ladakh, has claimed .
https://trib.al/8LUGW2C"
@tomejones1,"جاہل قوم لونڈے باز لوطی تھوکیں پھینکنے والے، مڈل پاس، پینڈو، اور کینیڈا کی باتیں 
کراچی میں فوج کہتی ہے کہ گند باہر پھینکو!
پیکیں پان کی دیواروں پر کرو۔
جدھر دل چاہے شلوار کھول کر پیشاب کر دو۔
یہ جاہل قوم لائین نہیں بنا سکتی۔ یہ نیوزی لینڈ بننے چلی ہے"
Atif,اور فوج نے کھلی چھٹی دے رکھی ہے ان غداروں کو
Zarwah.khan,سارے غدار ایک ایک کرکے کھل کر سامنے آرہے ہیں .پاکستان واحد ملک ہے جہاں وطن فروشوں کو پاک فوج پر بھونکنے کی مکمل آزادی ہے.افسوس کے پاک فوج بھی ان کتوں کو پٹا نہ ڈال سکی
Tahoora Abbasi.,"اسد عمر کی ٹویٹ پڑھ لے عقل کے اندھے۔
وہ پارٹی میں تُم سے بڑا رہنماء ہے۔
یہ بات تمہاری حکومت قبول کرچکی ہے ۔
کیسے کرلیتے ہو یار۔۔
صرف فوج نہی مان رہی۔"
E.,کیونکہ 8 لاکھ فوج کرپٹ اور بزدل ہے جس نے ہر معرکے میں انڈیا سے مار کھائی ہے۔۔۔۔۔۔
Ajmal,"سیاسی بیانات پر فوج میں ہر سطح پر سخت غم وغصہ پایا جاتا ہے. آئی ایس پی آر
گندم مہنگی، آٹا مہنگا، چینی مہنگی، گیس مہنگی، بجلی مہنگی، سبزیاں مہنگی، دالیں مہنگی، انڈے مہنگے، گھی مہنگا اس پر فوج میں ہر سطح پر سخت غم وغصہ کیوں نہیں پایا جاتا ؟"
Amin Noor,بہت ہی افسوس ھے کہ ایسے لعنتی لوگوں کے ھاتھوں میں اتنے عرصے تک حکومت رھی جو آج ملک اور فوج کو بدنام کرنے پر تلے ھوئے ہیں۔ ملک چھوڑ کر دوسرے ممالک میں بسیرا کرنے والوں سے اور کیا امید ھو سکتی ھے۔
WAQAS RIAZ,کیونکہ وزیر خارجہ کو معلوم تھا کہ اس کی فوج صرف بلوچوں اور پشتونوں کو اٹھانے میں مہارت رکھتی ہے اور حکومتیں بنانے اور گرانے میں تو اس کا کوئی ثانی ہی نہیں. اب بھارت نے نہ تو اپنے شہری اٹھوانے تھے اور نہ ہی حکومت تو اس لئے بیچارے تھوڑا گھبرا گئے
Zikria Ansari,"میں اپنی پاکستانی فوج سے محبت کرتا ہوں میں اپنی فوج کے لیے ہر وقت دعا گو ہوں یا اللہ ہماری فوج کو سلامت رکھنا اللہ ان کی مدد کرنا آمین آمین
یا اللہ ہماری سرحدوں کی حفاظت کرنے والی فوج کی حفاظت کرنا اللہ ان پر اپنا کرم رکھنا آمین"
Syed Jaffer,"جو مجھے سمجھ آیا
@AyazSadiq122
نے
@SMQureshiPTI
اور
@ImranKhanPTI
 #مادرچود
کے بارے میں کہا تھا کہ ٹانگیں کانپ رہی تھیں اور اس کو یہ
#رنڈی_کے_بچے
فوج کے خلاف بنارہے ہیں
@shiblifaraz
 @iVeenaKhan
 @AsadQaiserPTI
 @ShkhRasheed
 @Fayazchohanpti
 @Asad_Umar"
Dr.Abdul Ahad,"بھونکنے کی حد تک  برداشت کرو لیکن جب کاٹنے پر آجائے تب کتے کو گولی مار دینا ہی بہترین آپشن ہوتا ہے 

پاکستان زندہ باد
 پاک فوج پائندہ باد "
Necromancer,"Quote Tweet
Pari
@Tweetsbombb
 · Oct 30
ہمیں فوج کی قدر کرنا چاہیے اگر فوج نا ہوتی تو ہمارا حال آسٹریلیا ، نیوزی لینڈ، کینیڈا والا ہوتا"
Malik of T.T.Singh,فوج کا کام سیاست کرنا ہے جو وہ کر رہے ہیں....
Bushra Habib,اپکو لگتا ہے سبکو سزا ہوتی تو فوج نے مشرف کی حمایت نہیں کرنی تھی؟؟
شادی خیل,"جس کا بیانیہ نون لیگ پروان چڑھا رہی ہے اسکا ٹویٹ ملاحظہ فرمائیں
اگر میر صادق اور جعفر کسی نے نہیں دیکھے تو وقت کے غداروں کی شکلیں دیکھ لیں
انہی غداروں کا 71 کے سانحہ میں کردار تھا جو اب تک فوج کو طعنے دیتے ہیں"
Abdullah Dayo,کیا کوئی ایسی معلومات ہے جس سے پتہ چل سکے کہ آج تک پاک فوج میں سندھی بولنے والے جرنیل کتنے ہیں؟
Eng Sham,ہم ایاز صادق کے منہ پہ لعنت بھیجتے ہیں۰اوع جو بھی پاک فوج کے خلاف ہے اس پہ لعنت
Asif Javed,کب کہا ماں خور کب آرمی کا نام لیا بے غیرت انسان بول کب اس نے کہا فوج کی ٹانگیں کانپ رھی تھی
Dr Muneeba Khan,"Quote Tweet
Crazy pathan
@CrazyPhatan
 · Oct 30
پی ڈی ایم نے زبردستی کورونہ واپس لے کر ایا ۔ حکومت اور فوج دونوں کو حطرہ ھوا دہشتگردی کی ڈرامہ نہ چلا تو کورونا کو ملک میں پیھلا کر عوام کی جانوں سے کھیل کر اپنی حکومت بچا رہی ہے۔ یہ لوگ پاکستانی عوام کے نام پر سیاست کررہی ہے twitter.com/fslsltn/status…"
AsifAbbasi,اِس میں بھی کوئ شک ہے،اُس بغیرت نے قومی سلامتی اور مُلک اور فوج کو بد نام کرنے کیلئے گھٹیا حرکت کی اُسے رُکنیت کے ساتھ جیل شفٹ کیا جائے
Bushra Habib,"آج تک کتنے جرنیلوں کو قومی راز افشا کرنے پر سزائیں ہوئیں؟؟ فوج کا تو ہے بھی اپنا نظام سزا دینے کے لئے عدالتی نظام کی کمزوری کا جواز بھی نہیں 
ایاز صادق نے تو ایک تقریر کی انھیں نے تو پوری کتابیں لکھی ہوئیں"
Basit Ali,کیوں فوج اس وقت سورہی تھی اگر حملے ہوتا تو یہ لوگ بولتے ہیں ہم ہر وقت تیار ہوتے ہیں اس وقت کیا ہوگیا تھا
پرنس آف ڈھمپ,"Quote Tweet
Geo News Urdu
@geonews_urdu
 · Oct 30
بھارتی اسٹیبلشمنٹ اورمودی سرکارکوپاک فوج کےسامنےنظریں جھکاکررکھنی چاہییں،فیاض چوہان"
Gulraiz Tabbasam,"Quote Tweet
Doctor Danish
@DrDanish5
 · Oct 30
شاہ محمود قریشی وزیرخارجہ پریس کانفرنس کرکےقوم کوبتائیں کہ بھارت جیسےبزدل دشمن کی دھمکیوں پہ انکو پسینہ کیوں آیاانکی ٹانگیں کیوں کانپی؟"
راہی انجان راہوں کا ™,فوج کانی ہے مریم صفدر کی
S. AZIZ,"کل ملتان میں صحافی نے پوچھا، آپ نوازشریف بیانیہ کے ساتھ ہیں؟
مولانا، عمران نے فوج کے خلاف جو باتیں کی ہیں ہم بھی تو وہی کر رہے ہیں، اگر اس وقت عمران کو نہیں پوچھا تو ہم سے کیوں پوچھتے ہو؟"
خان دی گریٹ,لعنتی انسان پلوامہ میں پاکستان کی ھی کامیابی ھوی وہ ایسے کے انڈیا کا بیانیہ تھا کہ پاکستان نے حملہ کرایا لیکن اسکا بیان کسی ملک نے نہی مانا بلکہ عمران کے بیانیے کو دنیاں نے ترجیع دے کہ پاکستان کا اس حملے کوی ہاتھ نہی اسوقت کے اخبار اٹھا کر دیکھ لو انکی اپنی فوج ملوث نکلی
Neelo,پاک فوج کے لوگ نواز شریف کی طرح نہیں ہوتے کہ اقوام متحدہ میں تقریر  سے پہلے ساری پرچیاں زمین پر گرا دیں ۔ جو پرچیاں استعمال کرے گا اسکی ٹانگیں تو کانپیں گی
Bushra Habib,"ایک بات نہیں ہزار باتیں ہیں
ایک واضح  مثال جنرل مشرف کی لے لیں اگر اسنے جرائم کے اور اسکو سزا ہوتی اور آجکی فوج اسکی کھلے عام حمایت کرتی تو فوج کیسے زمہ دار نہیں؟؟"
Khurkurul,بنتا تو 50 توپوں کا سلام ہے ۔۔۔ جتنا اسلام کا نام اس فوج نے استعمال کیا ہے
aliSalman,"Quote Tweet
Senator Shibli Faraz
@shiblifaraz
 · Oct 30
ایاز صادق کی کہی ہوئی بات  معافی سے آگے نکل چکی ہے۔اب قانون اپنا راستہ لے گا۔ریاست کو کمزور کرنا ناقابل معافی جرم ہے جس کی سزاایاز صادق اور ان کے حواریوں کو ضرور ملنی چاہیے۔"
Syed Raza,اس کو بھی اس فوج کے خلاف ایک سازش سمجھنا چاہیے۔۔اس طرح کی جھوٹی خبریں پھیلا کر عوام نے نون لیگ یہ تاثر دینا چاہتی ہے۔۔کہ فوج ان کے ایم این اے کو گھر سے اٹھا رہی ہے حالانکہ ایسا ابھی تک کوئی واقعہ نہیں ہوا۔۔جو بھی کارروائی ہو سکتی ہے وہ اسمبلی کے اندر اسپیکر کر سکتے ہیں۔
سہیل احمد,"Quote Tweet
Dr Humma Saif
@HummaSaif
 · Oct 30
تہمت لگا کے ماں پہ جو دشمن سے داد لے.... ایسے سخن فروش کو مر جانا چاہیے... اسد عمر صاحب
یاد رہے یہ بیان خان نے انڈین ٹی وی کو دیا تھا  twitter.com/asad_umar/stat…"
Zarwah.khan,ریاست کیوں خاموش ہے؟ ایک کے بعد ایک غدار  پاک فوج پر بھونک رہا ہے .ریاست کی خاموشی کو ہم کیا سمجھے؟ اور کس قانونی راستے کی بات کر رہی ہے  حکومت؟عدالتیں بھی انہیں غداروں کی ہے اور جج بھی ان کے اپنے
Rumi,"1:58
10 views"
Jia Kamal,"21 ویڈیوز ہیں عمران خان کی فوج کے خلاف!
""اب قانون اپنا راستہ لے گا"""
Baaghi TV باغی ٹی وی,"نبی کے عاشق پاک فوج کے ساتھ کھڑے ہیں،شیخ رشید - Baaghi TV
نبی کے عاشق پاک فوج کے ساتھ کھڑے ہیں،شیخ رشید - Baaghi TV - تفصیلات کے لئے کلک کریں
baaghitv.com"
Tigershark112,سر ایک عام. شہری نے اسکے خلاف آج مقدمے کی درخواست جمع کرا دی تھانہ سول لائنز میں، پر فوج اور حکومت کیا کر رہی ہے؟
الف عین,تربیت یہاں دیکھ لو اپنے انڈین آقاٶں کی مقبوضہ کشمیر کےنہتے بیٹے کو کیسے ٹریٹ کر رہی ہےاور چاہتے ہوں پاکستانی فوج کشمیر سے نکل جاۓ اور تمھارے آقا ہمارا آزاد کشمیر میں یہی حال کرے۔
Shahi Raza,سازشوں کو کچُلنے کا وقت ہو گیا ہے۔ بس بھئ بس زیادہ بات نہیں چیف صاب۔۔آج کے بعد فوج کے خلاف کوئ بات نہیں چیف صاب۔
عبدالله بن عمر,اب پاکستان فوج نے پلوامہ اٹیک کو تسلیم کیا ہے ، گرے میں ہی رہو گے۔
Amiruddin Mughal,کشمیر میں آزادی کی تحریک جاری ہے جہاں فوج کے خلاف آزادی پسند عسکری کاروائیاں کرتے ہیں پلوامہ حملے کی پاکستان نے دہشت گردی قرار دیکر مزمت کی  تھی اس وقت یقیناَ ٹانگیں کانپ رہی تھی اب فواد چوہدری اس حملے کو پاکستان کی کامیابی قرار دے رہا ہے ،کوئی شرم کوئی حیا نہیں
Ch Zaeem Ahmad Kh1,انڈین طیارہ گرانا اور ابھینندن کو پکڑنا پاک فوج کا بہت بڑا کارنامہ ہے جس پر ہر پاکستانی فخر کرتا ہے باقی ایاز صادق جیسے میر صادق  ہزاروں پیدا ہوتے ہیں لیکن حسن صدیقی جیسا بیٹا ماں کبھی کبھی پیدا کرتی ہے ہمیں اپنی فوج پر فخر ہے
Aqeel Ahmed,"1:02
18 views"
Malik | ملک,"Quote Tweet
Malik | ملک
@DeesiFreeak
 · Oct 30
افواج پاکستان کو پاور اور رعب برقرار رکھنا ہے چاہیے ریاست اور قانون دونوں کو کراس کرنا پڑے۔"
Muhammad Irshad Alam,سر مجکو ایک بات سمجھ نہیں آتی اگر میں ایک عام  با حثیت پاکستانی پاکستان یہ فوج کو گالی دوں تو مجھ کو دنیا کے کسی بھی کونے سے انٹرپول کے زریعے پاکستان لاکر میرے سوفٹویر اپ ڈیٹ کردیا جاتا یا لٹکا دیا جاتا دوسروں کے لیے عبرت بنا کر، پھر ان کنجروں کو جو کے پاکستان میں رہے کر پاکستان
T G yousuf,"Quote Tweet
Anwar Lodhi
@AnwarLodhi
 · Oct 29
ایاز صادق نے بالواسطہ ان جوانوں کی توہین کی ہے جنہوں نے بغیر کسی خوف کے انڈیا کو منہ توڑ جواب دیا تھا
#پاک_فوج_ہمارا_فخر"
PAK ARMY - MY PRIDE,"Quote Tweet
Gul Bukhari
@GulBukhari
 · Oct 30
جب سے یہ آیا تھا کچھ خاموش خاموش، کچھ سہما سہما رہتا تھا کہ اپنی عزت اپنے ہاتھ۔ لیکن جب آندھی آئی تو باجو صاحب نے ان صاحب کی عزت بھی داُو پہ لگا دی ۔ اب یہ بیچارہ بھی گورایہ تقی اور گل کے ہاتھ لگ گیا ہے ۔ twitter.com/mazdaki/status…"
Dr.Abdul Ahad,پاک فوج کو سلام  میر صادق پر لعنت ھو
Waseem,"جناب 
@OfficialDGISPR
 @cybercrimefia
 کیا سارے سائبر قانون صرف پنجاب اور پنجابیوں کے باہر لاگو ہوتے ہیں جناب، یہ عادل نامی چرسی مریم میڈیا سیل کا ملازم  سارا دن پاکستان ،پاک فوج کیخلاف نفرت ابھارتا رہتا ہے اور پاک فوج کیخلاف غلیظ پراپیگنڈہ کرتا رہتا ہے، اسکے خلاف کاروائی کیوں نہیں"
قلندر سائیں,"پاکستان کی فوج ھے ہی نہیں اچھی.

جبکہ دُشمن چند گنے چُنے اور عمران خان نے تو سبھی نتھار کر ایکساتھ کر کے رکھ دیئے. پھر بھی یہ فوج ان کو ختم نہیں کر رہی....
حالانکہ 30 پئینتیس لوگ ہیں جنکو سرعام پھانسی دینے سے آنے والی تمام نسلوں کا بھلا ہو جائے گا"
Zoya Khan,"Quote Tweet
Crazy pathan
@CrazyPhatan
 · Oct 30
پی ڈی ایم نے زبردستی کورونہ واپس لے کر ایا ۔ حکومت اور فوج دونوں کو حطرہ ھوا دہشتگردی کی ڈرامہ نہ چلا تو کورونا کو ملک میں پیھلا کر عوام کی جانوں سے کھیل کر اپنی حکومت بچا رہی ہے۔ یہ لوگ پاکستانی عوام کے نام پر سیاست کررہی ہے twitter.com/fslsltn/status…"
Sajida Ali Junaid,آپ کی ماں فوج ہے؟؟؟ باقی پاکستانیوں کی نہیں ہے فوج ماں ۔
"نورہ جمیل ⁦⁦⁦⁦
⁩",اس کتیا کو معلوم ہے اس کے منہ سے نکلی ہوئی ہر بات گٹر سے نکلے ہوئے گند سے بھی زیادہ بدبودار ہے اور اسکی تصویر دیکھ کر ہی اچھوت قسم کی گندگی نظر آتی ہے لیکن پھر بھی یہ ہر وقت بھونکتی ہے کیونکہ اس کتیا گل اچھوت بیماری کی روزی روٹی کا ذریعہ ہی پاک فوج پر بھونکنا ہے۔
The Report Center,"پاک فوج کے ترجمان کی وضاحت کے بعد مزید کوئی گنجائش نہیں رہتی - رپورٹ سنٹر - تازہ ترین خبریں
رپورٹ سنٹر - تازہ ترین خبریں - تازہ ترین - پاک فوج کے ترجمان کی وضاحت کے بعد مزید کوئی گنجائش نہیں رہتی
reportcenter.info"
Imtiaz Ali,فوج کا کام عزاب خان کے ساتھ ہے تو ہم ان جرنل کو بی رگڑے گے
ALI . ZAIDI,پاکستان دنیا کاواحد ملک ھے جہاں ھر شخص کسی بھی سیاسی جماعت کے زیر سایہ پاکستان اور اس کی پاک فوج کو برا بھلا کہ سکتا ھے ۔ ھم فخر سے کھہ سکتے ھیں کہ ھم نے غدار کا لفظ اپنی لغت سے نکال دیا ھے
عائشہ عمر,ہونا کچھ نہیں ہے ریاست بے خبر سو رہی ہے۔ اور فوج کو بھی سبق مل رہا ہے آستین میں سانپ پالنے کا
Mohammad Tayyeb Ch.,فوج کے سیاسی بیانات پر عوام بھی اتنے ہی غصے میں ہیں جن کا تم مال کھاتے، جائیدادیں بناتے اور قتل عام کرتے ہو۔ خدار ا محافظ بن کر رہو حاکم بن کر نہیں
ابو الحارث,"حکومتی وزراء نے کیا کہہ کر ایاز صادق کو اتنا مجبور کر دیا کہ وہ سیدھا بھارتی بیانیہ اپنا لے اور اپنے ملک اور اپنی فوج کو بزدل اور دہشت زدہ کہہ دے؟ 
سیاسی لڑائی جتنی بھی شدید ہو، ملک کی سالمیت اور قومی غیرت سے بڑھ کر نہیں
نہ یہ جذباتی ری ایکشن تھا نہ زبان پھسلی، یہ دل کی بات تھی۔"
T G yousuf,"1:34
Quote Tweet
Mohammad Zubair
@Real_MZubair
 · Oct 30
Just to add - khan sb India mey establishment ki class ley rahey hain twitter.com/hummasaif/stat…"
muzaffer ahmad DXB,"From 
صحرانورد"
Dr Muneeba Khan,"Quote Tweet
Mohammad Taqi
@mazdaki
 · Oct 30
جانی @OfficialDGISPR ابھی تو پارٹی شروع ہوئی ہے۔ بہّتر سال سے پاکستانیوں کو غدار اور سیکورٹی رسک کہتے چلے آ رہے ہو۔ اب پتہ چلا کہ سیر کی کتنی پکتی ہیں؟"
Adnan Ahmed,"Quote Tweet
Independent Urdu
@indyurdu
 · Oct 30
عید میلاد النبی کے موقعے پر جمعے کی صبح اسلام آباد میں 31 توپوں کی سلامی کے مناظر۔ (تصاویر: آئی ایس پی آر)

#EidMiladUnNabi #12RabiulAwal"
Saeed Mirza,وہ ٹویٹ جس میں نیازی فوج نے بنگلہ دیش میں کیا کیا وہ والا میں نے قوٹ کیا اور پھر پتہ چلا وہ ڈیلیٹ ہو گیا
5th Generation War,کوئی  پاکستانی  فوج  سے  اس  کی  شلوار  دلوا  دے  اس  بوڑھی طوائف  كو 
Waseem Nawaz,یہ ن لیگ اور فوج کو آپس میں لڑوا کر خود تماشا دیکھنا چاہتے ہیں، لیکن اب تماشہ نیازی کا ھو گا
Khawar7raja,پاک فوج زندہ آباد پاکستان پائیندہ آباد
الف عین,نواز شریف حاجی ہے جو انڈین کا بیانیہ پرموٹ کر رہا ہے۔ مجھے آپ بتاۓ کون سی کشمیری کی عصمت دری ہوٸ ہے آزاد کشمیر میں، جو آپ لوگ جھوٹ کے بیانیے کو تقویت دے رہے ہوں، پاک فوج ہمارا فخر ہے جن کی بدولت ہماری کشمیری بیٹیاں بہنیں اور ماٶٸیں محفوظ ہیں
Asghar Umar,"Quote Tweet
Geo News Urdu
@geonews_urdu
 · Oct 30
پاکستان کے پاس ایک پروفیشنل آرمی ہے جو عراق اور مصر کےپاس نہیں، شہباز گل"
M. Fayyaz,قوم تیرے اندرون ملک دشمن لیڈروں کی سوفٹ وئیر کی اپڈیشن خود کریگی اور کررہی ہے۔۔فوج تو تیرے چور لیڈروں کی منتوں اور سماجتوں والی رات کے اندھیرے والی ملاقاتوں کا صرف ایک چھوٹا پارٹ قوم کو دکھا دیا ہے۔۔۔یار تو کوئی ایک دشمن افغانی تو نہیں ؟
T G yousuf,"Quote Tweet
Senator Shibli Faraz
@shiblifaraz
 · Oct 30
ایاز صادق کی کہی ہوئی بات  معافی سے آگے نکل چکی ہے۔اب قانون اپنا راستہ لے گا۔ریاست کو کمزور کرنا ناقابل معافی جرم ہے جس کی سزاایاز صادق اور ان کے حواریوں کو ضرور ملنی چاہیے۔"
nasar,"Quote Tweet
Malik shaz latif
@Malikshazlatif1
 · Oct 30
#ایاز_صادق_کتا_ہے  

#ایاز_صادق_خنزیر_ہے 
.
.

ياد ماضی سے باہر نکلنا چاہئيے اب twitter.com/iVeenaKhan/sta…"
Khan Bashir,"سر جو جو ملک اور فوج کے خلاف بیان دیتا ہے پاکستان کی فوج کو کمزور کرنے کی کوشش کرتا ہے اس کو سخت سے سخت سزا ہونی چاہیے۔
ورنہ ہمارا حال Syria سے کم نہیں ہوگا اور ہماری اور ہمارے بچوں کی لاشیں گلیوں میں پڑی ہونگی۔ دشمن بے وقوف نہیں ہے۔"
muzaffer ahmad DXB,"From 
صحرانورد
Quote Tweet
دل کے بادشاہ(PMLN)
غدار
@zakishah82
 · Oct 29
0:27
میں اس ملک کو آگ لگا دونگا 
میں اس اسمبلی کو آگ لگا دونگا !!

غداری کے فتوے بانٹنے والوں کی نظر میں یہ موصوف غدار ہیں یا محب وطن ؟ رہنمائی درکار ہے کیا یہ غدار نہیں  #WhoAbductedIGSindh"
bilal cheema,"انڈین طیارہ گرانا اور ابھینندن کو پکڑنا پاک فوج کا بہت بڑا کارنامہ ہے جس پر ہر پاکستانی فخر کرتا ہے باقی ایاز صادق جیسے خنزیر ہر کوٹھے پر ہزاروں پیدا ہوتے ہیں
 ہمیں اپنی فوج پر فخر ہے"
"NaJam
میاں نجم","یہ کام منافقین کا رہا ہے جو جناب آپ کر رہے ہیں. کسی کی چھوٹی چھوٹی سی غیر متعلقہ غیر ضروری بات کو وجہ بنا کر پیش کیا جاتا ہے کسی بھی غلط امر کے مقابلہ میں..  مسئلہ ہے کے نون لیگ کا ووٹر نون لیگی ہے پاکستانی نہیں
#میر_صادق_لعنت

#پاکستان_زندہ_آباد
#پاک_فوج_زندہ_آباد"
چودھری عمران جٹ,کھوتی کے بچے ۔۔ بات نیازی کی بزدلی کی ہو رہی ہے  ۔پاکستانی  فوج کی بہادری  پر پورے پاکستانی قوم کو فخر ہے ۔ابھی نندن کو چھوڑنا  بذدلی تھا جس کی وجہ سے انڈیا کو جرت ہوئی اور اس نے پورے مقبوضہ کشمیر کو قانون سازی کرکے ہڑپ کر لیا ہے
